ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTOR;PRODUTO;PRODUÇÃO
2014;JUL;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;5444,115
2014;AGO;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;13437,5
2014;NOV;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;11879,41
2014;FEV;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;4979,953
2014;MAR;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;7823,935
2014;DEZ;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;13572
2014;JAN;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;4979,953
2014;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;JAN;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;6166
2014;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;FEV;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;6166
2014;MAI;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;7380,4
2014;JUN;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;7669,3
2014;MAR;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;9359,6
2014;ABR;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;6678,5
2014;MAR;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;12037,311
2014;ABR;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;11629,397
2014;JAN;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;12228,277
2014;FEV;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;10029,515
2014;MAI;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;11845,528
2014;AGO;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;12038,676
2014;SET;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;12143,651
2014;JUN;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;11109,731
2014;JUL;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;10867,646
2014;JUN;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;4651,633
2014;JUL;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;6924,445
2014;ABR;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;7217,754
2014;MAI;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;4854,014
2014;AGO;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;8206,132
2014;NOV;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;8491,21
2014;DEZ;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;8853,182
2014;SET;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;7243,92
2014;OUT;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;9057,29
2014;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;AGO;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;SET;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;JUN;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;JUL;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;OUT;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;JAN;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;4309,5
2014;FEV;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;4309,5
2014;NOV;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;DEZ;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;NOV;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;5120,241
2014;DEZ;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;5175,723
2014;SET;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;3891,006
2014;OUT;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;4498,856
2014;JAN;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;ABR;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;MAI;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;FEV;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;MAR;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2014;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;DEZ;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;7729
2014;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2014;MAI;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;5450,2
2014;JUN;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;5920
2014;MAR;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;6063,9
2014;ABR;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;5748,1
2014;JUL;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;6238,7
2014;OUT;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;8883,7
2014;NOV;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;6190
2014;AGO;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;7400
2014;SET;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;4741
2014;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;CESBRA;BIODIESEL;1207,45
2014;MAR;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;ABR;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;JAN;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;FEV;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;MAI;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;AGO;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;SET;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;JUN;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;JUL;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;4797,126
2014;JUL;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;3400,906
2014;ABR;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;6179,922
2014;MAI;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;4607,473
2014;AGO;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;7295,593
2014;NOV;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;8182,779
2014;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;8212,61
2014;SET;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;5576,498
2014;OUT;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;6869,98
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;943,674
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;462,859
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;190
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;374,128
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;765,732
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;42
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;1095,49
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;0
2014;DEZ;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;805,578
2014;OUT;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;NOV;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;626,289
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;233,317
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;447,204
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;850,24
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;473,573
2014;MAR;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;4167,235
2014;FEV;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;17058,676
2014;MAR;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;21977,526
2014;DEZ;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12373,191
2014;JAN;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;11675,532
2014;ABR;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;9539,136
2014;JUL;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;20101,614
2014;AGO;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;18656,991
2014;MAI;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;5147,43
2014;JUN;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;19973,344
2014;MAI;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;4952,522
2014;JUN;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;3068,733
2014;MAR;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;9863,938
2014;ABR;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;11572,775
2014;JUL;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;4803,105
2014;OUT;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12940,556
2014;NOV;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;11941,752
2014;AGO;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12218,731
2014;SET;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;11969,069
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;4684,089
2014;FEV;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;4302,204
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;NOV;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;22254,999
2014;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;22318,11
2014;SET;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;19460,122
2014;OUT;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;21845,11
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2014;ABR;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;MAI;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;FEV;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;MAR;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;JUN;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;SET;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;OUT;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;JUL;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;AGO;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;JUL;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;AGO;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;MAI;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;SET;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;JAN;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;OUT;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;NOV;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;OUT;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;NOV;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;AGO;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;SET;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;DEZ;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;BIODIESEL;1770,071
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;BIODIESEL;1737,271
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;BIODIESEL;2194,929
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOPAR PARECIS;BIODIESEL;3367,472
2014;JAN;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;FEV;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;NOV;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;DEZ;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2014;MAR;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;JUN;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;JUL;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;ABR;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;MAI;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2014;ABR;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;3041,361
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;904,679
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;1169,042
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;3075,135
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;0
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;612,08
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;3602,303
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;0
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;338,8
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;400
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;0
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;0
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;323,45
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;400
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;501,421
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;290
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;400
2014;SET;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;OUT;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;JUL;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;AGO;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;NOV;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;DEZ;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;3536,576
2014;JAN;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;4113,028
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIOCAMP;BIODIESEL;4100,551
2014;FEV;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;MAI;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;JUN;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;MAR;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;ABR;REGIÃO SUL;PARANÁ;BIOLIX;BIODIESEL;0
2014;JAN;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;FEV;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;MAR;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;JUN;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;JUL;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;ABR;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;MAI;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ALIANÇA;BIODIESEL;0
2014;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;OUT;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;NOV;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;AGO;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;SET;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;DEZ;REGIÃO NORTE;PARÁ;AGROPALMA;BIODIESEL;0
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;AGROSOJA;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;AGRENCO;BIODIESEL;0
2014;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;11750,929
2014;OUT;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;NOV;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;8280,932
2014;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;17266,232
2014;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;18838,303
2014;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;15894,849
2014;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;ADM (RONDONOPOLIS);BIODIESEL;15912,927
2014;MAR;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;ABR;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;JAN;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
2014;FEV;REGIÃO SUDESTE;MINAS GERAIS;ABDIESEL;BIODIESEL;0
